city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,2.0,38,0.0
city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,14.0,50-99,Pvt Ltd,5.0,168,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,Unknown,Unknown,0.0,123,1.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Unknown,Unknown,1.0,<10,NGO,0.0,30,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10/49,Pvt Ltd,0.0,44,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,100-500,Pvt Ltd,1.0,33,1.0
city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,5.0,Unknown,Unknown,1.0,111,1.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000+,Unknown,1.0,39,1.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,9.0,Unknown,Pvt Ltd,0.0,31,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,500-999,Funded Startup,1.0,67,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,10000+,Pvt Ltd,3.0,55,0.0
city_162,0.767,Unknown,Has relevent experience,Part time course,Masters,STEM,6.0,10000+,Pvt Ltd,1.0,114,1.0
city_104,0.924,Male,Has relevent experience,Part time course,Masters,STEM,17.0,Unknown,Unknown,5.0,25,0.0
city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6.0,Unknown,Unknown,0.0,92,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8.0,100-500,Pvt Ltd,1.0,31,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,3.0,Unknown,Unknown,1.0,2,0.0
city_173,0.878,Unknown,Has relevent experience,no_enrollment,High School,Unknown,5.0,Unknown,Unknown,3.0,90,0.0
city_100,0.887,Unknown,No relevent experience,Full time course,High School,Unknown,4.0,Unknown,Pvt Ltd,0.0,76,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,10000+,Pvt Ltd,5.0,44,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,Unknown,Unknown,5.0,69,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,50-99,Funded Startup,1.0,21,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10.0,<10,Pvt Ltd,1.0,42,0.0
city_23,0.899,Unknown,Has relevent experience,Part time course,High School,Unknown,11.0,50-99,Funded Startup,1.0,22,1.0
city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,Other,10.0,Unknown,Unknown,2.0,70,0.0
city_40,0.7759999999999999,Unknown,No relevent experience,Full time course,Graduate,STEM,6.0,Unknown,Unknown,1.0,84,1.0
city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,3.0,<10,Early Stage Startup,1.0,7,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,Unknown,Pvt Ltd,1.0,35,0.0
city_40,0.7759999999999999,Unknown,No relevent experience,no_enrollment,High School,Unknown,3.0,Unknown,Unknown,0.0,125,0.0
city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,<10,Pvt Ltd,2.0,43,0.0
city_67,0.855,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11.0,1000-4999,Pvt Ltd,2.0,81,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,5000-9999,Pvt Ltd,4.0,94,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,Unknown,Unknown,2.0,85,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,1000-4999,Pvt Ltd,5.0,42,0.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,<10,Pvt Ltd,5.0,114,0.0
city_134,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,5.0,50-99,Pvt Ltd,3.0,42,0.0
city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,4.0,Unknown,Unknown,1.0,39,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,Arts,10.0,Unknown,Unknown,1.0,87,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,1.0,Unknown,Unknown,0.0,202,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,5.0,18,0.0
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,1000-4999,Pvt Ltd,5.0,85,0.0
city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,7.0,500-999,Pvt Ltd,1.0,50,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,10000+,Pvt Ltd,4.0,25,1.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4.0,1000-4999,Pvt Ltd,2.0,149,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10000+,Pvt Ltd,2.0,26,1.0
city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,0.0,22,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,21.0,100-500,Public Sector,1.0,61,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,10000+,Pvt Ltd,2.0,113,1.0
city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,50-99,Pvt Ltd,1.0,11,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,1.0,222,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,<10,Early Stage Startup,2.0,44,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,4.0,1000-4999,Pvt Ltd,1.0,95,1.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,High School,Unknown,6.0,100-500,Pvt Ltd,1.0,74,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,0.0,32,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,21.0,10/49,Pvt Ltd,0.0,21,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,<10,Pvt Ltd,1.0,44,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,5000-9999,Pvt Ltd,3.0,160,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Funded Startup,1.0,72,0.0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,0.0,Unknown,Unknown,0.0,25,0.0
city_136,0.897,Male,No relevent experience,no_enrollment,Graduate,STEM,4.0,Unknown,Unknown,0.0,2,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,50-99,Pvt Ltd,1.0,4,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000+,Public Sector,5.0,67,0.0
city_44,0.725,Male,No relevent experience,Part time course,Masters,STEM,5.0,Unknown,Unknown,0.0,39,1.0
city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,10000+,Pvt Ltd,5.0,108,1.0
city_158,0.7659999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6.0,50-99,Pvt Ltd,3.0,40,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,Unknown,Unknown,1.0,22,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000+,Pvt Ltd,2.0,7,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,0.0,Unknown,Unknown,0.0,13,1.0
city_159,0.843,Unknown,Has relevent experience,no_enrollment,Masters,STEM,18.0,50-99,Funded Startup,2.0,17,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,Unknown,Other,2.0,29,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,1.0,60,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,0.0,50-99,Pvt Ltd,1.0,140,0.0
city_21,0.624,Male,No relevent experience,Full time course,Primary School,Unknown,7.0,Unknown,Unknown,0.0,18,0.0
city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,1.0,Unknown,Unknown,1.0,54,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,100-500,Pvt Ltd,1.0,50,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,7.0,5000-9999,Pvt Ltd,1.0,82,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,10/49,Early Stage Startup,2.0,64,0.0
city_145,0.555,Female,Has relevent experience,no_enrollment,Graduate,STEM,3.0,Unknown,Unknown,2.0,38,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7.0,Unknown,Unknown,1.0,248,1.0
city_71,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,11.0,5000-9999,Pvt Ltd,5.0,51,0.0
city_138,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,9.0,Unknown,Unknown,2.0,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,Unknown,Unknown,1.0,77,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10/49,Pvt Ltd,1.0,24,0.0
city_73,0.754,Unknown,No relevent experience,Part time course,Graduate,STEM,12.0,1000-4999,Public Sector,5.0,114,0.0
city_37,0.794,Unknown,No relevent experience,Full time course,High School,Unknown,4.0,10/49,Early Stage Startup,0.0,86,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17.0,Unknown,Unknown,1.0,16,0.0
city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,3.0,Unknown,Unknown,0.0,82,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500-999,Public Sector,1.0,45,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10000+,Pvt Ltd,1.0,40,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,10/49,Pvt Ltd,5.0,48,0.0
city_21,0.624,Male,No relevent experience,Full time course,Unknown,Unknown,3.0,Unknown,Pvt Ltd,0.0,53,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,8.0,10000+,Pvt Ltd,5.0,54,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,21.0,1000-4999,Pvt Ltd,5.0,14,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500-999,Pvt Ltd,2.0,35,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,50-99,Unknown,5.0,4,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,50-99,Pvt Ltd,0.0,147,0.0
city_162,0.767,Unknown,No relevent experience,Full time course,Unknown,Unknown,5.0,Unknown,Unknown,0.0,2,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,100-500,Pvt Ltd,5.0,33,0.0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,100-500,Pvt Ltd,5.0,105,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,5.0,42,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,Unknown,2.0,Unknown,Unknown,1.0,202,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,50-99,Pvt Ltd,1.0,61,0.0
city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15.0,10/49,Pvt Ltd,5.0,39,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6.0,100-500,Funded Startup,2.0,36,0.0
city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,No Major,21.0,500-999,Pvt Ltd,5.0,46,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,5.0,42,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Humanities,4.0,Unknown,Unknown,3.0,32,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,100-500,Pvt Ltd,2.0,13,0.0
city_141,0.763,Male,No relevent experience,Full time course,High School,Unknown,3.0,Unknown,Unknown,0.0,56,0.0
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,0.0,42,0.0
city_114,0.926,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,1.0,Unknown,Unknown,0.0,57,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,13.0,10/49,Pvt Ltd,2.0,145,1.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10.0,50-99,Pvt Ltd,2.0,64,0.0
city_104,0.924,Male,No relevent experience,no_enrollment,Phd,STEM,21.0,500-999,Public Sector,5.0,30,0.0
city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,8.0,Unknown,Unknown,1.0,57,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,1.0,Unknown,Pvt Ltd,0.0,21,1.0
city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,13.0,Unknown,Unknown,0.0,57,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,<10,Pvt Ltd,5.0,57,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,0.0,Unknown,Pvt Ltd,1.0,154,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4.0,50-99,Early Stage Startup,1.0,82,0.0
city_114,0.926,Unknown,No relevent experience,no_enrollment,High School,Unknown,3.0,Unknown,Unknown,0.0,9,0.0
city_80,0.847,Male,Has relevent experience,Full time course,Graduate,STEM,5.0,100-500,Pvt Ltd,4.0,51,0.0
city_114,0.926,Unknown,No relevent experience,no_enrollment,Masters,Arts,21.0,50-99,Pvt Ltd,5.0,68,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,Unknown,Unknown,1.0,23,0.0
city_19,0.682,Unknown,No relevent experience,Full time course,Graduate,STEM,1.0,Unknown,Unknown,0.0,97,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,100-500,Pvt Ltd,5.0,96,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,3.0,Unknown,Unknown,1.0,78,0.0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,10000+,Pvt Ltd,2.0,18,0.0
city_91,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,1.0,Unknown,Unknown,1.0,9,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,0.0,1000-4999,Pvt Ltd,1.0,45,0.0
city_16,0.91,Unknown,No relevent experience,Part time course,Graduate,STEM,7.0,Unknown,Unknown,1.0,4,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15.0,50-99,Funded Startup,4.0,101,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,50-99,Pvt Ltd,1.0,20,1.0
city_89,0.925,Unknown,No relevent experience,no_enrollment,Graduate,STEM,1.0,50-99,Pvt Ltd,1.0,98,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,19.0,100-500,Funded Startup,1.0,204,0.0
city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,50-99,Pvt Ltd,5.0,38,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,2.0,50-99,NGO,1.0,20,0.0
city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,5.0,10/49,Funded Startup,1.0,204,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Funded Startup,1.0,3,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,50-99,Pvt Ltd,1.0,102,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,100-500,Funded Startup,3.0,14,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6.0,5000-9999,Pvt Ltd,0.0,52,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Unknown,10.0,1000-4999,Pvt Ltd,2.0,52,0.0
city_152,0.698,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,6.0,Unknown,Unknown,0.0,17,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,3.0,Unknown,Unknown,1.0,78,1.0
city_30,0.698,Male,Has relevent experience,no_enrollment,High School,Unknown,8.0,50-99,Pvt Ltd,5.0,21,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,10.0,Unknown,Unknown,5.0,67,0.0
city_98,0.949,Male,No relevent experience,no_enrollment,Masters,STEM,4.0,50-99,Unknown,1.0,18,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,5000-9999,Pvt Ltd,2.0,89,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,50-99,Pvt Ltd,1.0,28,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21.0,Unknown,Unknown,1.0,77,1.0
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,5.0,Unknown,Unknown,0.0,40,1.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6.0,100-500,Unknown,2.0,13,0.0
city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,50-99,Pvt Ltd,4.0,58,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,2.0,Unknown,Unknown,0.0,204,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000+,Pvt Ltd,5.0,3,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,100-500,Pvt Ltd,1.0,216,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500-999,Public Sector,5.0,56,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,50-99,Pvt Ltd,5.0,33,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,21.0,1000-4999,NGO,4.0,40,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,21.0,Unknown,Unknown,5.0,31,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,100-500,Pvt Ltd,4.0,83,0.0
city_160,0.92,Male,Has relevent experience,Full time course,High School,Unknown,6.0,Unknown,Unknown,1.0,118,1.0
city_57,0.866,Unknown,Has relevent experience,Full time course,Graduate,STEM,3.0,10/49,Early Stage Startup,1.0,80,0.0
city_97,0.925,Male,No relevent experience,no_enrollment,Phd,STEM,19.0,100-500,Public Sector,5.0,66,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,5.0,18,0.0
city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,5.0,100-500,Unknown,4.0,224,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,High School,Unknown,3.0,<10,Unknown,1.0,50,0.0
city_83,0.923,Female,Has relevent experience,no_enrollment,Phd,STEM,11.0,5000-9999,Pvt Ltd,1.0,54,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5.0,<10,Pvt Ltd,1.0,71,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,7.0,Unknown,Unknown,0.0,58,0.0
city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,3.0,24,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,5.0,78,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,10000+,Pvt Ltd,1.0,204,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,50-99,Funded Startup,1.0,158,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,13.0,10000+,Pvt Ltd,2.0,42,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,500-999,Unknown,1.0,56,0.0
city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,50-99,Funded Startup,1.0,26,0.0
city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,No Major,21.0,1000-4999,Other,5.0,47,0.0
city_41,0.8270000000000001,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,<10,Pvt Ltd,2.0,33,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,5.0,Unknown,Unknown,1.0,63,1.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,10.0,1000-4999,Pvt Ltd,1.0,80,1.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,9.0,Unknown,Unknown,1.0,65,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,50-99,Pvt Ltd,1.0,28,1.0
city_71,0.884,Unknown,Has relevent experience,no_enrollment,Masters,STEM,17.0,50-99,Pvt Ltd,1.0,20,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,1000-4999,Pvt Ltd,2.0,56,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,10/49,Pvt Ltd,2.0,40,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,0.0,Unknown,Unknown,0.0,6,0.0
city_28,0.939,Male,Has relevent experience,Part time course,High School,Unknown,13.0,100-500,Pvt Ltd,2.0,12,0.0
city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,10000+,Pvt Ltd,2.0,47,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,10000+,Pvt Ltd,1.0,14,0.0
city_27,0.848,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8.0,50-99,Pvt Ltd,3.0,42,0.0
city_39,0.898,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,5000-9999,Public Sector,1.0,3,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4.0,50-99,Pvt Ltd,1.0,16,0.0
city_10,0.895,Other,No relevent experience,Full time course,Graduate,STEM,5.0,Unknown,Unknown,1.0,20,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,5000-9999,NGO,2.0,25,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,3.0,Unknown,Unknown,2.0,21,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,500-999,Pvt Ltd,1.0,79,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2.0,10/49,Unknown,1.0,37,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,10/49,Pvt Ltd,5.0,12,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,15.0,50-99,Pvt Ltd,3.0,117,0.0
city_71,0.884,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7.0,1000-4999,Pvt Ltd,1.0,6,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3.0,Unknown,Unknown,0.0,56,0.0
city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,Unknown,Unknown,4.0,23,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,5.0,40,1.0
city_100,0.887,Male,No relevent experience,no_enrollment,Phd,STEM,21.0,100-500,Public Sector,5.0,70,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,21.0,Unknown,Public Sector,5.0,43,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,5000-9999,Pvt Ltd,1.0,23,0.0
city_83,0.923,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,50-99,Pvt Ltd,5.0,125,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,50-99,Pvt Ltd,4.0,176,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,Unknown,Unknown,1.0,10,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10000+,Pvt Ltd,2.0,148,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,50-99,Pvt Ltd,2.0,14,0.0
city_31,0.807,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,4.0,37,0.0
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,No Major,3.0,<10,Early Stage Startup,1.0,82,0.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6.0,500-999,Pvt Ltd,1.0,21,0.0
city_21,0.624,Male,No relevent experience,Part time course,Phd,STEM,8.0,10/49,Pvt Ltd,4.0,34,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,0.0,Unknown,Unknown,0.0,40,0.0
city_128,0.527,Unknown,Has relevent experience,Full time course,Graduate,STEM,3.0,Unknown,Unknown,2.0,108,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,5.0,94,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,100-500,Pvt Ltd,1.0,69,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,No Major,17.0,100-500,Pvt Ltd,1.0,124,0.0
city_115,0.789,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8.0,50-99,Pvt Ltd,2.0,38,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,100-500,Pvt Ltd,1.0,29,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8.0,1000-4999,Pvt Ltd,1.0,16,0.0
city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,15.0,500-999,NGO,1.0,37,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,100-500,Pvt Ltd,4.0,104,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,50-99,Pvt Ltd,1.0,132,1.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,1.0,50-99,Early Stage Startup,1.0,34,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,50-99,Funded Startup,4.0,51,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,5000-9999,Pvt Ltd,2.0,6,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10000+,Pvt Ltd,3.0,42,0.0
